#time_of_image,time_of_closest_position_estimate,time_dist,filename,x,y
1583140199.6000,1583140199.6300,0.0300,kodak_00739.jpg,0.2581,9.7158
1583140199.8000,1583140199.8200,0.0200,kodak_00740.jpg,0.2893,9.7167
1583140200.0000,1583140200.0000,0.0000,kodak_00741.jpg,0.3256,9.7186
1583140200.1800,1583140200.2200,0.0400,kodak_00742.jpg,0.3646,9.7277
1583140200.3800,1583140200.3900,0.0100,kodak_00743.jpg,0.4023,9.7376
1583140200.5700,1583140200.6000,0.0300,kodak_00744.jpg,0.4355,9.7468
1583140200.7800,1583140200.7900,0.0100,kodak_00745.jpg,0.4676,9.7499
1583140200.9800,1583140200.9700,0.0100,kodak_00746.jpg,0.4978,9.7472
1583140201.1700,1583140201.1700,0.0000,kodak_00747.jpg,0.5316,9.7422
1583140201.3900,1583140201.3600,0.0300,kodak_00748.jpg,0.5704,9.7361
1583140201.5800,1583140201.6200,0.0400,kodak_00749.jpg,0.6100,9.7400
1583140201.7900,1583140201.8200,0.0300,kodak_00750.jpg,0.6493,9.7450
1583140201.9900,1583140202.0100,0.0200,kodak_00751.jpg,0.6889,9.7498
1583140202.1700,1583140202.2200,0.0500,kodak_00752.jpg,0.7275,9.7547
1583140202.3900,1583140202.4100,0.0200,kodak_00753.jpg,0.7668,9.7598
1583140202.6000,1583140202.6000,0.0000,kodak_00754.jpg,0.8066,9.7627
1583140202.7800,1583140202.8000,0.0200,kodak_00755.jpg,0.8463,9.7624
1583140203.0000,1583140202.9800,0.0200,kodak_00756.jpg,0.8861,9.7587
1583140203.1900,1583140203.1800,0.0100,kodak_00757.jpg,0.9256,9.7571
1583140203.4100,1583140203.3800,0.0300,kodak_00758.jpg,0.9651,9.7589
1583140203.5900,1583140203.5600,0.0300,kodak_00759.jpg,1.0044,9.7622
1583140203.8000,1583140203.7600,0.0400,kodak_00760.jpg,1.0440,9.7648
1583140204.0100,1583140203.9500,0.0600,kodak_00761.jpg,1.0831,9.7661
1583140204.1700,1583140204.2100,0.0400,kodak_00762.jpg,1.1228,9.7681
1583140204.3800,1583140204.4100,0.0300,kodak_00763.jpg,1.1626,9.7701
1583140204.5800,1583140204.6000,0.0200,kodak_00764.jpg,1.2022,9.7719
1583140204.7700,1583140204.8000,0.0300,kodak_00765.jpg,1.2416,9.7743
1583140204.9700,1583140205.0000,0.0300,kodak_00766.jpg,1.2809,9.7763
1583140205.1700,1583140205.1900,0.0200,kodak_00767.jpg,1.3212,9.7783
1583140205.3800,1583140205.3800,0.0000,kodak_00768.jpg,1.3612,9.7757
1583140205.5800,1583140205.5700,0.0100,kodak_00769.jpg,1.4003,9.7704
1583140205.7900,1583140205.7700,0.0200,kodak_00770.jpg,1.4401,9.7680
1583140205.9900,1583140205.9700,0.0200,kodak_00771.jpg,1.4791,9.7682
1583140206.1800,1583140206.1600,0.0200,kodak_00772.jpg,1.5191,9.7681
1583140206.4000,1583140206.4200,0.0200,kodak_00773.jpg,1.5585,9.7679
1583140206.5900,1583140206.6100,0.0200,kodak_00774.jpg,1.5975,9.7680
1583140206.7800,1583140206.8100,0.0300,kodak_00775.jpg,1.6375,9.7700
1583140206.9700,1583140207.0000,0.0300,kodak_00776.jpg,1.6766,9.7738
1583140207.1800,1583140207.2100,0.0300,kodak_00777.jpg,1.7167,9.7760
1583140207.3900,1583140207.3900,0.0000,kodak_00778.jpg,1.7562,9.7770
1583140207.6000,1583140207.5800,0.0200,kodak_00779.jpg,1.7958,9.7782
1583140207.7900,1583140207.7700,0.0200,kodak_00780.jpg,1.8354,9.7797
1583140207.9900,1583140207.9700,0.0200,kodak_00781.jpg,1.8744,9.7804
1583140208.1900,1583140208.1800,0.0100,kodak_00782.jpg,1.9137,9.7810
1583140208.4000,1583140208.3600,0.0400,kodak_00783.jpg,1.9534,9.7821
1583140208.5900,1583140208.5500,0.0400,kodak_00784.jpg,1.9932,9.7826
1583140208.7900,1583140208.8200,0.0300,kodak_00785.jpg,2.0329,9.7836
1583140208.9900,1583140209.0100,0.0200,kodak_00786.jpg,2.0717,9.7849
1583140209.1900,1583140209.2000,0.0100,kodak_00787.jpg,2.1115,9.7861
1583140209.3900,1583140209.4000,0.0100,kodak_00788.jpg,2.1509,9.7866
1583140209.6000,1583140209.6000,0.0000,kodak_00789.jpg,2.1906,9.7871
1583140209.7900,1583140209.7900,0.0000,kodak_00790.jpg,2.2302,9.7876
1583140210.0100,1583140209.9800,0.0300,kodak_00791.jpg,2.2694,9.7887
1583140210.1900,1583140210.1700,0.0200,kodak_00792.jpg,2.3090,9.7894
1583140210.3900,1583140210.3700,0.0200,kodak_00793.jpg,2.3484,9.7907
1583140210.5900,1583140210.5700,0.0200,kodak_00794.jpg,2.3879,9.7912
1583140210.8100,1583140210.7600,0.0500,kodak_00795.jpg,2.4279,9.7933
1583140210.9900,1583140210.9600,0.0300,kodak_00796.jpg,2.4667,9.7971
1583140211.1800,1583140211.1500,0.0300,kodak_00797.jpg,2.5064,9.7981
1583140211.4000,1583140211.3500,0.0500,kodak_00798.jpg,2.5461,9.7996
1583140211.5900,1583140211.6100,0.0200,kodak_00799.jpg,2.5860,9.8015
1583140211.8200,1583140211.8100,0.0100,kodak_00800.jpg,2.6251,9.8030
1583140211.9900,1583140212.0100,0.0200,kodak_00801.jpg,2.6644,9.8045
1583140212.2000,1583140212.2000,0.0000,kodak_00802.jpg,2.7046,9.8059
1583140212.4100,1583140212.4000,0.0100,kodak_00803.jpg,2.7433,9.8071
1583140212.6100,1583140212.6100,0.0000,kodak_00804.jpg,2.7832,9.8085
1583140212.8000,1583140212.7900,0.0100,kodak_00805.jpg,2.8226,9.8101
1583140213.0000,1583140212.9800,0.0200,kodak_00806.jpg,2.8622,9.8119
1583140213.2000,1583140213.1700,0.0300,kodak_00807.jpg,2.9021,9.8138
1583140213.4000,1583140213.3700,0.0300,kodak_00808.jpg,2.9416,9.8153
1583140213.5900,1583140213.5700,0.0200,kodak_00809.jpg,2.9810,9.8160
1583140213.7900,1583140213.7600,0.0300,kodak_00810.jpg,3.0206,9.8176
1583140213.9900,1583140213.9600,0.0300,kodak_00811.jpg,3.0605,9.8191
1583140214.1900,1583140214.1500,0.0400,kodak_00812.jpg,3.1011,9.8215
1583140214.4000,1583140214.4100,0.0100,kodak_00813.jpg,3.1409,9.8245
1583140214.6100,1583140214.6000,0.0100,kodak_00814.jpg,3.1805,9.8270
1583140214.8100,1583140214.7900,0.0200,kodak_00815.jpg,3.2205,9.8289
1583140214.9900,1583140214.9900,0.0000,kodak_00816.jpg,3.2603,9.8304
1583140215.1900,1583140215.1900,0.0000,kodak_00817.jpg,3.2992,9.8345
1583140215.3800,1583140215.3800,0.0000,kodak_00818.jpg,3.3377,9.8436
1583140215.6000,1583140215.5700,0.0300,kodak_00819.jpg,3.3766,9.8485
1583140215.7900,1583140215.7700,0.0200,kodak_00820.jpg,3.4163,9.8511
1583140216.0000,1583140215.9600,0.0400,kodak_00821.jpg,3.4546,9.8530
1583140216.2000,1583140216.1600,0.0400,kodak_00822.jpg,3.4886,9.8510
1583140216.3900,1583140216.3600,0.0300,kodak_00823.jpg,3.5172,9.8434
1583140216.5900,1583140216.5500,0.0400,kodak_00824.jpg,3.5382,9.8297
1583140216.7900,1583140216.7500,0.0400,kodak_00825.jpg,3.5513,9.8198
1583140216.9900,1583140216.9800,0.0100,kodak_00826.jpg,3.5579,9.8111
1583140217.1900,1583140217.2300,0.0400,kodak_00827.jpg,3.5555,9.8098
1583140217.4000,1583140217.4100,0.0100,kodak_00828.jpg,3.5557,9.8098
1583140217.6000,1583140217.6000,0.0000,kodak_00829.jpg,3.5543,9.8022
1583140217.8000,1583140217.8000,0.0000,kodak_00830.jpg,3.5473,9.7740
1583140218.0000,1583140217.9900,0.0100,kodak_00831.jpg,3.5348,9.7423
1583140218.2000,1583140218.1900,0.0100,kodak_00832.jpg,3.5173,9.7141
1583140218.4000,1583140218.3800,0.0200,kodak_00833.jpg,3.4950,9.6881
1583140218.6100,1583140218.5800,0.0300,kodak_00834.jpg,3.4696,9.6676
1583140218.8100,1583140218.7800,0.0300,kodak_00835.jpg,3.4476,9.6558
1583140218.9900,1583140218.9700,0.0200,kodak_00836.jpg,3.4452,9.6522
1583140219.2000,1583140219.1800,0.0200,kodak_00837.jpg,3.4514,9.6445
1583140219.4000,1583140219.3700,0.0300,kodak_00838.jpg,3.4733,9.6233
1583140219.6100,1583140219.5600,0.0500,kodak_00839.jpg,3.4991,9.6028
1583140219.8200,1583140219.7600,0.0600,kodak_00840.jpg,3.5189,9.5759
1583140220.0000,1583140219.9600,0.0400,kodak_00841.jpg,3.5292,9.5490
1583140220.2100,1583140220.1600,0.0500,kodak_00842.jpg,3.5312,9.5185
1583140220.4000,1583140220.3600,0.0400,kodak_00843.jpg,3.5339,9.4848
1583140220.6000,1583140220.6100,0.0100,kodak_00844.jpg,3.5358,9.4523
1583140220.8000,1583140220.8000,0.0000,kodak_00845.jpg,3.5371,9.4210
1583140221.0100,1583140221.0000,0.0100,kodak_00846.jpg,3.5368,9.3896
1583140221.2100,1583140221.2000,0.0100,kodak_00847.jpg,3.5349,9.3579
1583140221.4100,1583140221.4000,0.0100,kodak_00848.jpg,3.5303,9.3267
1583140221.6000,1583140221.5900,0.0100,kodak_00849.jpg,3.5239,9.2958
1583140221.8100,1583140221.7900,0.0200,kodak_00850.jpg,3.5159,9.2650
1583140222.0200,1583140221.9900,0.0300,kodak_00851.jpg,3.5075,9.2314
1583140222.2100,1583140222.1800,0.0300,kodak_00852.jpg,3.4995,9.1921
1583140222.4100,1583140222.3800,0.0300,kodak_00853.jpg,3.5000,9.1521
1583140222.6200,1583140222.5700,0.0500,kodak_00854.jpg,3.4996,9.1128
1583140222.8000,1583140222.7700,0.0300,kodak_00855.jpg,3.4998,9.0735
1583140223.0000,1583140222.9800,0.0200,kodak_00856.jpg,3.4997,9.0344
1583140223.2000,1583140223.1700,0.0300,kodak_00857.jpg,3.5002,8.9954
1583140223.3900,1583140223.3600,0.0300,kodak_00858.jpg,3.5015,8.9557
1583140223.5900,1583140223.5500,0.0400,kodak_00859.jpg,3.5021,8.9160
1583140223.8100,1583140223.7500,0.0600,kodak_00860.jpg,3.5025,8.8762
1583140223.9900,1583140223.9500,0.0400,kodak_00861.jpg,3.5027,8.8370
1583140224.1900,1583140224.2100,0.0200,kodak_00862.jpg,3.5020,8.7980
1583140224.4100,1583140224.4000,0.0100,kodak_00863.jpg,3.5019,8.7589
1583140224.6200,1583140224.6200,0.0000,kodak_00864.jpg,3.5018,8.7199
1583140224.8100,1583140224.8300,0.0200,kodak_00865.jpg,3.5018,8.6806
1583140225.0000,1583140225.0000,0.0000,kodak_00866.jpg,3.5026,8.6412
1583140225.1900,1583140225.1900,0.0000,kodak_00867.jpg,3.5031,8.6016
1583140225.4000,1583140225.3900,0.0100,kodak_00868.jpg,3.5032,8.5621
1583140225.6000,1583140225.5800,0.0200,kodak_00869.jpg,3.5031,8.5233
1583140225.8100,1583140225.7800,0.0300,kodak_00870.jpg,3.5036,8.4836
1583140226.0100,1583140225.9700,0.0400,kodak_00871.jpg,3.5034,8.4447
1583140226.2100,1583140226.1700,0.0400,kodak_00872.jpg,3.5042,8.4050
1583140226.4100,1583140226.3600,0.0500,kodak_00873.jpg,3.5047,8.3657
1583140226.6200,1583140226.5600,0.0600,kodak_00874.jpg,3.5053,8.3256
1583140226.8100,1583140226.7500,0.0600,kodak_00875.jpg,3.5052,8.2865
1583140227.0100,1583140226.9500,0.0600,kodak_00876.jpg,3.5051,8.2468
1583140227.2000,1583140227.1500,0.0500,kodak_00877.jpg,3.5052,8.2075
1583140227.4000,1583140227.4000,0.0000,kodak_00878.jpg,3.5058,8.1683
1583140227.6100,1583140227.6000,0.0100,kodak_00879.jpg,3.5059,8.1289
1583140227.8200,1583140227.8000,0.0200,kodak_00880.jpg,3.5064,8.0891
1583140228.0200,1583140227.9900,0.0300,kodak_00881.jpg,3.5066,8.0499
1583140228.2400,1583140228.2500,0.0100,kodak_00882.jpg,3.5069,7.9904
1583140228.4000,1583140228.3800,0.0200,kodak_00883.jpg,3.5060,7.9709
1583140228.6100,1583140228.5700,0.0400,kodak_00884.jpg,3.5026,7.9312
1583140228.8100,1583140228.7700,0.0400,kodak_00885.jpg,3.5023,7.8913
1583140229.0100,1583140228.9600,0.0500,kodak_00886.jpg,3.5020,7.8525
1583140229.2100,1583140229.1600,0.0500,kodak_00887.jpg,3.5020,7.8134
1583140229.4000,1583140229.3600,0.0400,kodak_00888.jpg,3.5013,7.7742
1583140229.6100,1583140229.5500,0.0600,kodak_00889.jpg,3.5015,7.7348
1583140229.8100,1583140229.7500,0.0600,kodak_00890.jpg,3.5014,7.6953
1583140230.0000,1583140229.9400,0.0600,kodak_00891.jpg,3.5012,7.6560
1583140230.2000,1583140230.2000,0.0000,kodak_00892.jpg,3.5014,7.6164
1583140230.4000,1583140230.4000,0.0000,kodak_00893.jpg,3.5021,7.5771
1583140230.6100,1583140230.6200,0.0100,kodak_00894.jpg,3.5015,7.5375
1583140230.8100,1583140230.7900,0.0200,kodak_00895.jpg,3.5017,7.4977
1583140231.0100,1583140230.9800,0.0300,kodak_00896.jpg,3.5021,7.4583
1583140231.2100,1583140231.2400,0.0300,kodak_00897.jpg,3.5028,7.3992
1583140231.4100,1583140231.4300,0.0200,kodak_00898.jpg,3.5012,7.3601
1583140231.6200,1583140231.5700,0.0500,kodak_00899.jpg,3.5006,7.3408
1583140231.8100,1583140231.7600,0.0500,kodak_00900.jpg,3.5004,7.3004
1583140232.0100,1583140231.9500,0.0600,kodak_00901.jpg,3.5005,7.2613
1583140232.2300,1583140232.2800,0.0500,kodak_00902.jpg,3.5005,7.2023
1583140232.4200,1583140232.4700,0.0500,kodak_00903.jpg,3.5003,7.1626
1583140232.6100,1583140232.6700,0.0600,kodak_00904.jpg,3.4996,7.1233
1583140232.8200,1583140232.7900,0.0300,kodak_00905.jpg,3.4991,7.1037
1583140233.0300,1583140233.0500,0.0200,kodak_00906.jpg,3.4982,7.0441
1583140233.2300,1583140233.2400,0.0100,kodak_00907.jpg,3.4977,7.0052
1583140233.4200,1583140233.3700,0.0500,kodak_00908.jpg,3.4976,6.9855
1583140233.6400,1583140233.6900,0.0500,kodak_00909.jpg,3.4977,6.9267
1583140233.8300,1583140233.8800,0.0500,kodak_00910.jpg,3.4976,6.8877
1583140234.0200,1583140234.0800,0.0600,kodak_00911.jpg,3.4971,6.8484
1583140234.2100,1583140234.2600,0.0500,kodak_00912.jpg,3.4967,6.8092
1583140234.4000,1583140234.3900,0.0100,kodak_00913.jpg,3.4970,6.7894
1583140234.6000,1583140234.5800,0.0200,kodak_00914.jpg,3.4965,6.7502
1583140234.8100,1583140234.8300,0.0200,kodak_00915.jpg,3.4962,6.6908
1583140235.0200,1583140234.9600,0.0600,kodak_00916.jpg,3.4982,6.6705
1583140235.2300,1583140235.2800,0.0500,kodak_00917.jpg,3.5081,6.6118
1583140235.4300,1583140235.4700,0.0400,kodak_00918.jpg,3.5099,6.5724
1583140235.6200,1583140235.6600,0.0400,kodak_00919.jpg,3.5111,6.5332
1583140235.8300,1583140235.8500,0.0200,kodak_00920.jpg,3.5076,6.4938
1583140236.0300,1583140236.0400,0.0100,kodak_00921.jpg,3.5058,6.4544
1583140236.2100,1583140236.2400,0.0300,kodak_00922.jpg,3.5062,6.4149
1583140236.4200,1583140236.3700,0.0500,kodak_00923.jpg,3.5062,6.3951
1583140236.6300,1583140236.6900,0.0600,kodak_00924.jpg,3.5067,6.3357
1583140236.8100,1583140236.7500,0.0600,kodak_00925.jpg,3.5067,6.3165
1583140237.0100,1583140237.0700,0.0600,kodak_00926.jpg,3.5064,6.2569
1583140237.2100,1583140237.2000,0.0100,kodak_00927.jpg,3.5072,6.2367
1583140237.4100,1583140237.3900,0.0200,kodak_00928.jpg,3.5074,6.1970
1583140237.6100,1583140237.5800,0.0300,kodak_00929.jpg,3.5075,6.1583
1583140237.8300,1583140237.7700,0.0600,kodak_00930.jpg,3.5079,6.1192
1583140238.0200,1583140237.9600,0.0600,kodak_00931.jpg,3.5084,6.0797
1583140238.2300,1583140238.2800,0.0500,kodak_00932.jpg,3.5095,6.0213
1583140238.4200,1583140238.4700,0.0500,kodak_00933.jpg,3.5103,5.9814
1583140238.6200,1583140238.6000,0.0200,kodak_00934.jpg,3.5109,5.9615
1583140238.8200,1583140238.7900,0.0300,kodak_00935.jpg,3.5112,5.9221
1583140239.0400,1583140239.0400,0.0000,kodak_00936.jpg,3.5125,5.8633
1583140239.2200,1583140239.2400,0.0200,kodak_00937.jpg,3.5132,5.8235
1583140239.4200,1583140239.3600,0.0600,kodak_00938.jpg,3.5132,5.8043
1583140239.6200,1583140239.5600,0.0600,kodak_00939.jpg,3.5138,5.7647
1583140239.8200,1583140239.8700,0.0500,kodak_00940.jpg,3.5149,5.7050
1583140240.0200,1583140240.0600,0.0400,kodak_00941.jpg,3.5177,5.6657
1583140240.2200,1583140240.1900,0.0300,kodak_00942.jpg,3.5208,5.6462
1583140240.4100,1583140240.3800,0.0300,kodak_00943.jpg,3.5249,5.6077
1583140240.6300,1583140240.6400,0.0100,kodak_00944.jpg,3.5275,5.5484
1583140240.8200,1583140240.7700,0.0500,kodak_00945.jpg,3.5287,5.5286
1583140241.0200,1583140241.0800,0.0600,kodak_00946.jpg,3.5313,5.4699
1583140241.2200,1583140241.2800,0.0600,kodak_00947.jpg,3.5335,5.4309
1583140241.4300,1583140241.4700,0.0400,kodak_00948.jpg,3.5353,5.3913
1583140241.6300,1583140241.6500,0.0200,kodak_00949.jpg,3.5369,5.3521
1583140241.8300,1583140241.8500,0.0200,kodak_00950.jpg,3.5387,5.3121
1583140242.0200,1583140242.0400,0.0200,kodak_00951.jpg,3.5407,5.2727
1583140242.2300,1583140242.2300,0.0000,kodak_00952.jpg,3.5428,5.2336
1583140242.4400,1583140242.4900,0.0500,kodak_00953.jpg,3.5450,5.1943
1583140242.6500,1583140242.6800,0.0300,kodak_00954.jpg,3.5473,5.1549
1583140242.8200,1583140242.8700,0.0500,kodak_00955.jpg,3.5494,5.1156
1583140243.0300,1583140243.0600,0.0300,kodak_00956.jpg,3.5506,5.0753
1583140243.2200,1583140243.1900,0.0300,kodak_00957.jpg,3.5494,5.0562
1583140243.4300,1583140243.4400,0.0100,kodak_00958.jpg,3.5468,4.9981
1583140243.6300,1583140243.6300,0.0000,kodak_00959.jpg,3.5477,4.9584
1583140243.8300,1583140243.8900,0.0600,kodak_00960.jpg,3.5489,4.9195
1583140244.0500,1583140244.0800,0.0300,kodak_00961.jpg,3.5499,4.8799
1583140244.2300,1583140244.2700,0.0400,kodak_00962.jpg,3.5514,4.8403
1583140244.4400,1583140244.4700,0.0300,kodak_00963.jpg,3.5525,4.8012
1583140244.6300,1583140244.6600,0.0300,kodak_00964.jpg,3.5533,4.7612
1583140244.8400,1583140244.8400,0.0000,kodak_00965.jpg,3.5538,4.7217
1583140245.0400,1583140245.0400,0.0000,kodak_00966.jpg,3.5549,4.6824
1583140245.2400,1583140245.2900,0.0500,kodak_00967.jpg,3.5563,4.6433
1583140245.4300,1583140245.4800,0.0500,kodak_00968.jpg,3.5576,4.6038
1583140245.6400,1583140245.6700,0.0300,kodak_00969.jpg,3.5585,4.5638
1583140245.8400,1583140245.8700,0.0300,kodak_00970.jpg,3.5596,4.5243
1583140246.0500,1583140246.0600,0.0100,kodak_00971.jpg,3.5600,4.4852
1583140246.2400,1583140246.2500,0.0100,kodak_00972.jpg,3.5614,4.4454
1583140246.4400,1583140246.4400,0.0000,kodak_00973.jpg,3.5620,4.4066
1583140246.6400,1583140246.6300,0.0100,kodak_00974.jpg,3.5634,4.3671
1583140246.8400,1583140246.8900,0.0500,kodak_00975.jpg,3.5650,4.3274
1583140247.0300,1583140247.0800,0.0500,kodak_00976.jpg,3.5666,4.2877
1583140247.2400,1583140247.2700,0.0300,kodak_00977.jpg,3.5679,4.2484
1583140247.4300,1583140247.4600,0.0300,kodak_00978.jpg,3.5689,4.2089
1583140247.6500,1583140247.6500,0.0000,kodak_00979.jpg,3.5736,4.1700
1583140247.8400,1583140247.8500,0.0100,kodak_00980.jpg,3.5795,4.1315
1583140248.0300,1583140248.0400,0.0100,kodak_00981.jpg,3.5821,4.0922
1583140248.2300,1583140248.2200,0.0100,kodak_00982.jpg,3.5842,4.0527
1583140248.4500,1583140248.4800,0.0300,kodak_00983.jpg,3.5865,4.0137
1583140248.6400,1583140248.6700,0.0300,kodak_00984.jpg,3.5888,3.9737
1583140248.8400,1583140248.8800,0.0400,kodak_00985.jpg,3.5914,3.9345
1583140249.0300,1583140249.0500,0.0200,kodak_00986.jpg,3.5930,3.8952
1583140249.2300,1583140249.2400,0.0100,kodak_00987.jpg,3.5934,3.8555
1583140249.4200,1583140249.4400,0.0200,kodak_00988.jpg,3.5955,3.8165
1583140249.6300,1583140249.6300,0.0000,kodak_00989.jpg,3.5973,3.7772
1583140249.8500,1583140249.8800,0.0300,kodak_00990.jpg,3.5997,3.7372
1583140250.0500,1583140250.0700,0.0200,kodak_00991.jpg,3.6016,3.6980
1583140250.2300,1583140250.2600,0.0300,kodak_00992.jpg,3.6037,3.6589
1583140250.4400,1583140250.4500,0.0100,kodak_00993.jpg,3.6060,3.6202
1583140250.6500,1583140250.6500,0.0000,kodak_00994.jpg,3.6088,3.5811
1583140250.8500,1583140250.8400,0.0100,kodak_00995.jpg,3.6108,3.5412
1583140251.0300,1583140251.0300,0.0000,kodak_00996.jpg,3.6131,3.5020
1583140251.2300,1583140251.2800,0.0500,kodak_00997.jpg,3.6151,3.4624
1583140251.4300,1583140251.4800,0.0500,kodak_00998.jpg,3.6179,3.4239
1583140251.6300,1583140251.6700,0.0400,kodak_00999.jpg,3.6203,3.3848
1583140251.8300,1583140251.8600,0.0300,kodak_01000.jpg,3.6213,3.3453
1583140252.0300,1583140252.0500,0.0200,kodak_01001.jpg,3.6171,3.3052
1583140252.2400,1583140252.2400,0.0000,kodak_01002.jpg,3.6173,3.2648
1583140252.4400,1583140252.4500,0.0100,kodak_01003.jpg,3.6189,3.2252
1583140252.6300,1583140252.6900,0.0600,kodak_01004.jpg,3.6198,3.1861
1583140252.8400,1583140252.8800,0.0400,kodak_01005.jpg,3.6201,3.1468
1583140253.0400,1583140253.0700,0.0300,kodak_01006.jpg,3.6209,3.1071
1583140253.2200,1583140253.2600,0.0400,kodak_01007.jpg,3.6222,3.0677
1583140253.4200,1583140253.4500,0.0300,kodak_01008.jpg,3.6231,3.0280
1583140253.6400,1583140253.6400,0.0000,kodak_01009.jpg,3.6276,2.9877
1583140253.8500,1583140253.8300,0.0200,kodak_01010.jpg,3.6336,2.9487
1583140254.0400,1583140254.0200,0.0200,kodak_01011.jpg,3.6372,2.9094
1583140254.2400,1583140254.2800,0.0400,kodak_01012.jpg,3.6396,2.8700
1583140254.4300,1583140254.4700,0.0400,kodak_01013.jpg,3.6421,2.8313
1583140254.6500,1583140254.6700,0.0200,kodak_01014.jpg,3.6449,2.7921
1583140254.8400,1583140254.8600,0.0200,kodak_01015.jpg,3.6477,2.7524
1583140255.0400,1583140255.0400,0.0000,kodak_01016.jpg,3.6506,2.7126
1583140255.2300,1583140255.2400,0.0100,kodak_01017.jpg,3.6527,2.6733
1583140255.4400,1583140255.4300,0.0100,kodak_01018.jpg,3.6555,2.6343
1583140255.6500,1583140255.6800,0.0300,kodak_01019.jpg,3.6586,2.5950
1583140255.8400,1583140255.8700,0.0300,kodak_01020.jpg,3.6598,2.5553
1583140256.0300,1583140256.0700,0.0400,kodak_01021.jpg,3.6604,2.5158
1583140256.2500,1583140256.2600,0.0100,kodak_01022.jpg,3.6624,2.4768
1583140256.4400,1583140256.4500,0.0100,kodak_01023.jpg,3.6643,2.4377
1583140256.6500,1583140256.6400,0.0100,kodak_01024.jpg,3.6661,2.3979
1583140256.8300,1583140256.8400,0.0100,kodak_01025.jpg,3.6681,2.3589
1583140257.0300,1583140257.0200,0.0100,kodak_01026.jpg,3.6700,2.3194
1583140257.2300,1583140257.2800,0.0500,kodak_01027.jpg,3.6717,2.2805
1583140257.4300,1583140257.4700,0.0400,kodak_01028.jpg,3.6741,2.2413
1583140257.6300,1583140257.6600,0.0300,kodak_01029.jpg,3.6760,2.2017
1583140257.8200,1583140257.8500,0.0300,kodak_01030.jpg,3.6782,2.1623
1583140258.0300,1583140258.0400,0.0100,kodak_01031.jpg,3.6804,2.1233
1583140258.2300,1583140258.2300,0.0000,kodak_01032.jpg,3.6825,2.0840
1583140258.4500,1583140258.4200,0.0300,kodak_01033.jpg,3.6846,2.0446
1583140258.6500,1583140258.6800,0.0300,kodak_01034.jpg,3.6867,2.0046
1583140258.8400,1583140258.8700,0.0300,kodak_01035.jpg,3.6887,1.9656
1583140259.0300,1583140259.0600,0.0300,kodak_01036.jpg,3.6905,1.9260
1583140259.2300,1583140259.2500,0.0200,kodak_01037.jpg,3.6926,1.8865
1583140259.4400,1583140259.4400,0.0000,kodak_01038.jpg,3.6953,1.8473
1583140259.6500,1583140259.6300,0.0200,kodak_01039.jpg,3.6975,1.8079
1583140259.8500,1583140259.8300,0.0200,kodak_01040.jpg,3.6998,1.7687
1583140260.0500,1583140260.0200,0.0300,kodak_01041.jpg,3.7016,1.7297
1583140260.2500,1583140260.2800,0.0300,kodak_01042.jpg,3.7040,1.6902
1583140260.4500,1583140260.4800,0.0300,kodak_01043.jpg,3.7063,1.6509
1583140260.6500,1583140260.6800,0.0300,kodak_01044.jpg,3.7088,1.6115
1583140260.8500,1583140260.8700,0.0200,kodak_01045.jpg,3.7110,1.5724
1583140261.0500,1583140261.0700,0.0200,kodak_01046.jpg,3.7128,1.5333
1583140261.2500,1583140261.2600,0.0100,kodak_01047.jpg,3.7103,1.4929
1583140261.4400,1583140261.4600,0.0200,kodak_01048.jpg,3.7084,1.4538
1583140261.6600,1583140261.6500,0.0100,kodak_01049.jpg,3.7101,1.4140
1583140261.8500,1583140261.8400,0.0100,kodak_01050.jpg,3.7121,1.3745
1583140262.0500,1583140262.0400,0.0100,kodak_01051.jpg,3.7131,1.3352
1583140262.2400,1583140262.2300,0.0100,kodak_01052.jpg,3.7138,1.2959
1583140262.4500,1583140262.4300,0.0200,kodak_01053.jpg,3.7147,1.2563
1583140262.6500,1583140262.6300,0.0200,kodak_01054.jpg,3.7157,1.2170
1583140262.8500,1583140262.8200,0.0300,kodak_01055.jpg,3.7173,1.1773
1583140263.0500,1583140263.0100,0.0400,kodak_01056.jpg,3.7222,1.1377
1583140263.2500,1583140263.2800,0.0300,kodak_01057.jpg,3.7248,1.0983
1583140263.4600,1583140263.4700,0.0100,kodak_01058.jpg,3.7267,1.0596
1583140263.6700,1583140263.6700,0.0000,kodak_01059.jpg,3.7286,1.0206
1583140263.8600,1583140263.8600,0.0000,kodak_01060.jpg,3.7304,0.9812
1583140264.0400,1583140264.0600,0.0200,kodak_01061.jpg,3.7325,0.9412
1583140264.2500,1583140264.2500,0.0000,kodak_01062.jpg,3.7348,0.9016
1583140264.4600,1583140264.4500,0.0100,kodak_01063.jpg,3.7370,0.8625
1583140264.6500,1583140264.6400,0.0100,kodak_01064.jpg,3.7391,0.8226
1583140264.8500,1583140264.8400,0.0100,kodak_01065.jpg,3.7415,0.7827
1583140265.0600,1583140265.0400,0.0200,kodak_01066.jpg,3.7437,0.7440
1583140265.2400,1583140265.2200,0.0200,kodak_01067.jpg,3.7460,0.7048
1583140265.4500,1583140265.4200,0.0300,kodak_01068.jpg,3.7480,0.6657
1583140265.6600,1583140265.6200,0.0400,kodak_01069.jpg,3.7497,0.6264
1583140265.8500,1583140265.8800,0.0300,kodak_01070.jpg,3.7519,0.5871
